"n_killed","longitude","latitude","date","n_injured","source_url"
1,-75.482,40.61,2017-11-05,1,"http://www.mcall.com/news/breaking/mc-pol-allentown-woman-shot-20171105-story.html"
1,-75.1793,39.9178,2017-11-05,1,"https://www.nbcphiladelphia.com/news/local/16-Year-Old-Dies-12-Year-Old-Recovering-After-North-Philadelphia-Shooting-455343873.html"
1,-75.164,39.9405,2017-11-05,0,"https://www.nbcphiladelphia.com/news/local/Catherine-Street-Sunoco-Homicide-455556323.html"
1,-76.8878,40.2618,2017-11-06,0,"http://www.pennlive.com/news/2017/11/shooter_victim_had_dispute_ove.html#incart_river_index"
1,-75.077,40.0288,2017-11-07,0,"http://6abc.com/man-found-shot-dead-in-car-in-ne-philadelphia/2613273/"
1,-75.1309,39.9909,2017-11-07,1,"http://www.philly.com/philly/news/crime/double-shooting-in-fairhill-leaves-man-dead-20171107.html"
2,-77.0546,41.2347,2017-11-07,1,"http://local21news.com/news/local/shooting-reported-on-3rd-st-in-williamsport"
1,-75.4656,40.6038,2017-11-08,0,"http://www.mcall.com/news/breaking/mc-pol-allentown-arrest-made-in-allentown-homicide-of-parris-lane-20171113-story.html"
1,-75.182,39.9558,2017-11-09,0,"http://6abc.com/man-killed-block-from-strawberry-mansion-home/2621860/"
1,-75.1237,40.045,2017-11-09,0,"http://6abc.com/police-adults-not-talking-after-toddler-shoots-self-with-stolen-gun/2623845/"
1,-75.2124,39.9702,2017-11-09,0,"http://www.philly.com/philly/news/crime/gunmen-sought-west-philly-shooting-terrell-shields-killed-20171109.html"
2,-76.896,40.2811,2017-11-09,0,"http://www.pennlive.com/news/2017/11/double_homicide_harrisburg_pol.html#incart_river_index"
1,-76.7421,39.9556,2017-11-10,0,"http://www.pennlive.com/news/2017/12/teen_heading_to_trial_in_shoot.html#incart_river_index"
1,-75.2257,39.9543,2017-11-11,0,"http://6abc.com/ambush-at-philadelphia-gas-station-leaves-man-dead/2632395/"
1,-76.7225,39.9657,2017-11-12,0,"http://www.pennlive.com/news/2018/01/da_declines_to_prosecute_in_fa.html#incart_river_index"
1,-76.9967,41.2745,2017-11-12,0,"http://www.pennlive.com/news/2017/11/2_men_accused_in_fatal_shootin.html#incart_river_index"
1,-75.2317,39.9169,2017-11-12,0,"https://www.nbcphiladelphia.com/news/local/Southwest-Philadelphia-Shooting-Death-Woman-Home-457087043.html"
1,-75.3946,39.8446,2017-11-12,0,"http://www.delcotimes.com/general-news/20171113/person-of-interest-sought-in-fatal-chester-township-shooting"
1,-75.1215,40.014,2017-11-12,2,"https://news24.global/2017/11/reports-gunfire-outside-feltonville-nightclub-leaves-one-dead-two-injured/"
1,-77.1934,40.2049,2017-11-12,0,"http://cumberlink.com/news/local/crime-and-courts/harrisburg-man-held-for-court-in-november-carlisle-homicide/article_1c22bb28-f586-5317-b9f7-63b58cb35c0c.html"
2,-79.5658,40.6088,2017-11-13,0,"http://wjactv.com/news/state/man-woman-found-slain-in-pennsylvania-home"
1,-75.2481,39.9474,2017-11-15,0,"http://6abc.com/man-shot-to-death-in-southwest-philadelphia/2651927/"
1,-79.7624,40.5702,2017-11-17,0,"http://www.wpxi.com/news/top-stories/suspect-in-shooting-death-of-new-kensington-police-officer-in-custody/649497337"
1,-75.2258,39.9698,2017-11-18,0,"http://www.philly.com/philly/news/crime/man-dies-after-being-shot-while-driving-in-philly-20171118.html"
1,-79.8131,40.4567,2017-11-18,0,"http://pittsburgh.cbslocal.com/2017/11/18/penn-hills-shooting-bryant-drive/"
2,-79.6121,41.6043,2017-11-19,0,"http://pittsburgh.cbslocal.com/2017/11/19/venango-county-apparent-murder-suicide/"
1,-75.7692,40.5261,2017-11-19,1,"http://www.mcall.com/news/breaking/mc-pol-kutztown-coroner-incident-20171119-story.html"
1,-79.8203,40.4411,2017-11-20,0,"http://pittsburgh.cbslocal.com/2017/11/21/police-investigate-homicide-in-wilkins-township/"
1,-76.2378,40.8826,2017-11-21,0,"http://standardspeaker.com/news/sugarloaf-man-charged-in-wife-s-shooting-1.2271010"
1,-75.2368,39.9257,2017-11-22,2,"http://philadelphia.cbslocal.com/2017/11/22/triple-shooting-philly/"
1,-75.2368,39.9257,2017-11-22,2,"http://philadelphia.cbslocal.com/2017/11/22/triple-shooting-philly/"
1,-79.7313,39.9009,2017-11-24,0,"http://www.wpxi.com/news/top-stories/one-person-shot-outside-fayette-county-bar/653444795"
3,-78.2732,40.8533,2017-11-24,1,"http://www.altoonamirror.com/news/local-news/2017/11/police%E2%80%88osceola-mills-man-killed-two/"
1,-76.8607,40.2771,2017-11-24,0,"http://local21news.com/news/local/victim-identified-in-fatal-harrisburg-shooting"
2,-74.9622,40.0716,2017-11-25,0,"http://www.buckscountycouriertimes.com/news/20171126/state-police-shooting-in-bensalem-being-investigated-as-murder-suicide"
1,-76.8651,40.272,2017-11-25,0,"http://wjactv.com/news/local/harrisburg-homicide-suspect-being-held-in-johnstown"
1,-79.9005,40.4689,2017-11-25,0,"http://pittsburgh.cbslocal.com/2017/11/25/children-shot-pittsburgh-separate-incidents/"
1,-79.883,40.4462,2017-11-25,0,"http://www.wpxi.com/news/top-stories/man-24-dead-in-wilkinsburg-shooting/653663302"
1,-80.2609,40.1901,2017-11-26,1,"http://www.wpxi.com/news/top-stories/1-dead-1-injured-in-washington-county-shooting/653889920"
1,-79.8177,40.4082,2017-11-27,1,"http://triblive.com/local/allegheny/13006071-74/16-year-old-dead-in-turtle-creek-shooting-second-teen-hurt"
1,-79.7117,39.8951,2017-11-27,0,"http://pittsburgh.cbslocal.com/2017/11/30/wilkinsburg-police-arrest-man-wanted-in-uniontown-murder/"
1,-75.1927,39.9577,2017-11-28,0,"http://www.pennlive.com/news/2017/11/man_charged_with_murder_after.html#incart_river_index"
1,-79.8394,40.5408,2017-12-01,0,"http://www.erienewsnow.com/story/36977254/union-city-hunter-dies-in-accidental-shooting-friday-evening?utm_medium=social&utm_source=twitter_ErieNewsNow"
1,-78.9112,40.311,2017-12-03,0,"http://www.wearecentralpa.com/news/arrest-made-in-december-homicide/975333567"
2,-79.8935,40.4632,2017-12-04,2,"http://www.post-gazette.com/local/city/2017/12/05/double-Homicide-Pittsburgh-Lincoln-Lemington-gun-shooting-police-Allen-Bailey-stairwell/stories/201712050166"
1,-76.863,40.2601,2017-12-05,0,"http://www.pennlive.com/news/2017/12/the_only_son_i_have_they_kille_1.html#incart_river_index"
1,-75.1171,39.9977,2017-12-06,0,"http://www.philly.com/philly/news/crime/shootings-homicide-philadelphia-kensington-fern-rock-20171206.html"
1,-75.7424,41.3613,2017-12-07,0,"http://thetimes-tribune.com/news/witness-to-shooting-said-suspect-fired-on-police-1.2276953"
1,-75.898,41.2385,2017-12-07,0,"http://wnep.com/2017/12/08/devoted-father-killed-after-being-shot-in-face-and-neck-in-wilkes-barre/"
1,-80.2594,40.8637,2017-12-08,0,"http://pittsburgh.cbslocal.com/2017/12/09/ellport-home-intruder-related-to-homeowner/"
1,-78.9088,40.3083,2017-12-09,0,"http://www.wearecentralpa.com/news/police-shooting-is-result-of-retaliation/879275569"
1,-75.0811,40.0438,2017-12-10,0,"http://6abc.com/man-shot-and-killed-in-northeast-philadelphia/2764440/"
1,-75.1203,39.9975,2017-12-10,0,"http://www.philly.com/philly/news/crime/man-fatally-shot-kensington-sunday-20171211.html"
1,-76.3211,40.0366,2017-12-10,0,"http://www.wgal.com/article/man-arrested-in-lancaster-murder-case/15871694"
2,-76.3109,40.0169,2017-12-11,0,"http://lancasteronline.com/news/local/police-identify-man-woman-killed-in-homicide-suicide-shootings-in/article_405de8e6-dee3-11e7-91d9-9f55e683bc6d.html"
1,-75.1866,40.0562,2017-12-11,0,"http://6abc.com/man-killed-in-mount-airy-drive-by-shooting/2771937/"
1,-75.1442,40.0427,2017-12-11,0,"http://philadelphia.cbslocal.com/2018/01/10/police-persons-of-interest-shooting/"
1,-76.2979,40.0472,2017-12-11,0,NA
2,-78.1986,40.2452,2017-12-11,0,"http://wjactv.com/news/local/state-police-identify-victims-in-saxton-homicide-suicide"
1,-75.1683,40.9987,2017-12-11,0,"http://www.pahomepage.com/news/delivery-driver-shot-near-esu-dies/880439004"
1,-75.1341,40.0008,2017-12-12,0,"http://www.philly.com/philly/news/crime/300th-homicide-talik-monsanto-lavaun-steward-20171213.html"
1,-75.2217,39.9364,2017-12-12,0,"http://www.philly.com/philly/news/crime/300th-homicide-talik-monsanto-lavaun-steward-20171213.html"
1,-79.8737,40.4111,2017-12-12,0,"http://www.post-gazette.com/local/city/2017/12/13/Coroner-determines-man-in-torched-vehicle-died-from-gunshot/stories/201712130237"
2,-80.2932,40.6771,2017-12-13,0,"http://lancasteronline.com/news/national/cops-man-lured-wife-saying-had-gifts-for-kids-shot/article_15dafaca-7b84-5143-9e7c-fc73adb61b8c.html"
1,-79.8687,40.3218,2017-12-16,0,"http://www.post-gazette.com/local/south/2017/12/16/McKeesport-man-shot-to-death-Allegheny-County-police/stories/201712160122"
1,-76.7429,39.9571,2017-12-16,0,"http://www.ydr.com/story/news/crime/2017/12/19/police-name-armed-and-dangerous-homicide-suspect/964893001/"
1,-76.875,40.0775,2017-12-16,0,"http://abc27.com/2017/12/16/state-police-investigate-york-county-suicide/"
1,-79.9736,40.3502,2017-12-17,0,"http://pittsburgh.cbslocal.com/2018/01/09/baldwin-fatal-shooting-arrest/"
1,-76.2832,39.9776,2017-12-18,0,"http://lancasteronline.com/news/local/man-fatally-shoots-himself-inside-pequea-township-home-after-hours/article_e0683034-e46b-11e7-b48b-57c7ddd4430f.html"
1,-75.2412,39.9802,2017-12-18,0,"http://www.philly.com/philly/news/crime/man-27-fatally-shot-in-overbrook-20171218.html"
1,-79.9594,40.4313,2017-12-19,0,"http://pittsburgh.cbslocal.com/2017/12/30/anton-kemaev-dies-shot-south-side/"
1,-79.8955,40.2885,2017-12-20,0,"http://pittsburgh.cbslocal.com/2017/12/21/clairton-polk-ave-fatal-shooting-investigation/"
1,-75.2163,39.9379,2017-12-21,0,"http://www.philly.com/philly/news/crime/man-fatally-shot-in-southwest-philly-20171221.html"
1,-75.228,39.9181,2017-12-21,3,"http://www.philly.com/philly/news/crime/man-wanted-on-murder-charges-in-philadelphia-quadruple-shooting-20171224.html"
1,-75.1054,40.0009,2017-12-21,0,"http://philadelphia.cbslocal.com/2017/12/21/police-investigate-after-man-shot/"
1,-75.151,40.0001,2017-12-22,0,"http://6abc.com/man-shot-dead-on-north-philadelphia-street/2813873/"
1,-75.2551,39.9189,2017-12-22,0,"http://6abc.com/person-of-interest-sought-in-homicide-retaliation-shooting/2823826/"
2,-75.3327,40.6367,2017-12-22,0,"http://www.mcall.com/news/breaking/mc-nws-bethlehem-shooting-kepart-weapons-20171227-story.html"
1,-76.8636,40.2647,2017-12-22,1,"http://www.pennlive.com/news/2017/12/el-mofty_purchased_guns_legall.html#incart_river_index"
1,-80.1512,41.7349,2017-12-22,0,"http://www.goerie.com/news/20171222/crawford-county-standoff-ends-with-suicide"
1,-75.3978,39.834,2017-12-23,0,"https://www.nbcphiladelphia.com/news/local/Chester-City-Teen-Shot-Killed-Store-Juvenile-Suspects-Surveillance-Delaware-County-Pennsylvania-467781413.html"
1,-75.9062,40.3293,2017-12-23,0,"http://www.readingeagle.com/news/article/poilce-investigating-shooting-in-south-reading"
1,-79.8529,40.4466,2017-12-23,1,"http://newstalk990.com/news/regional/man-shot-in-home-invasion-identified-woman-critical"
1,-75.1118,39.9868,2017-12-23,0,"http://6abc.com/police-search-for-2-men-after-deadly-shooting-in-kensington/2817761/"
1,-75.4995,40.6171,2017-12-25,0,"http://www.mcall.com/news/breaking/mc-nws-allentown-suicide-shooting-20171225-story.html"
1,-75.1704,40.0302,2017-12-26,0,"http://6abc.com/teen-shot-and-killed-in-germantown/2826963/"
2,-79.8853,40.4245,2017-12-26,2,"http://local21news.com/news/local/police-man-young-boy-killed-in-shooting-at-home"
1,-75.5175,40.1251,2017-12-27,0,"http://6abc.com/search-for-suspects-in-shooting-of-phoenixville-high-student/2831762/"
1,-75.1532,40.0436,2017-12-27,0,"http://6abc.com/driver-shot-by-plainclothes-officer-in-germantown-dies/2832194/"
1,-76.8438,39.985,2017-12-28,0,"http://wjactv.com/news/state/police-rifle-wielding-man-fatally-shot-by-officer"
1,-75.6681,40.3451,2017-12-28,0,"http://local21news.com/news/local/suspect-arrested-for-homicide-after-breaking-into-berks-co-home"
1,-75.1581,39.9626,2017-12-28,0,"http://philadelphia.cbslocal.com/2017/12/28/police-investigating-deadly-center-city-shooting/"
1,-76.8571,40.2596,2017-12-31,1,"http://www.wgal.com/article/daily-activities-like-doing-chores-are-more-beneficial-than-we-thought/15903611"
1,-75.4812,40.6028,2018-01-01,1,"http://www.lehighvalleylive.com/allentown/index.ssf/2018/01/bethlehem_man_was_shot_to_deat.html#incart_river_index"
2,-75.5062,40.7002,2018-01-02,0,"http://6abc.com/couple-idd-in-northampton-co-murder-suicide/2856416/"
1,-75.1522,40.0609,2018-01-06,1,"http://6abc.com/man-dead-woman-critical-after-shooting-at-traffic-light/2874147/"
1,-76.7516,40.0019,2018-01-06,0,"http://www.star-telegram.com/news/politics-government/national-politics/article193350134.html"
1,-79.8993,40.4632,2018-01-09,0,"http://www.wpxi.com/news/top-stories/school-on-lockdown-after-shooting-in-homewood-/680603842"
1,-75.2651,39.9004,2018-01-12,0,"http://6abc.com/deadly-shooting-in-darby-township/2933126/"
2,-75.3716,41.1717,2018-01-12,0,"http://www.pennlive.com/daily-buzz/2018/01/murder-suicide_involving_16-ye.html#incart_river_index"
1,-79.852,40.3711,2018-01-12,0,"http://pittsburgh.cbslocal.com/2018/01/24/crime-stoppers-fatal-duquesne-shooting/"
1,-75.0962,40.0515,2018-01-13,1,"http://6abc.com/police-man-shoots-wife-kills-self-in-lawncrest-/2942505/"
2,-78.9118,40.1895,2018-01-14,0,"http://wjactv.com/news/local/state-police-county-coroner-called-to-somerset-county-home"
1,-79.9071,39.8412,2018-01-15,0,"http://pittsburgh.cbslocal.com/2018/01/17/masontown-fatal-shooting-suspect-arrested/"
1,-75.2655,39.9576,2018-01-15,0,"http://philadelphia.cbslocal.com/video/3437028-police-investigate-fatal-upper-darby-shooting/"
1,-79.5833,40.2333,2018-01-16,0,"http://www.post-gazette.com/local/westmoreland/2018/01/16/Active-shooter-Rt-119-Youngwood-Pennsylvania-State-Police-Westmoreland-County-standoff/stories/201801160111"
1,-75.1566,39.9671,2018-01-16,0,"http://6abc.com/man-killed-in-north-phila-drive-by-shooting/2950836/"
2,-79.8813,40.2846,2018-01-17,0,"http://pittsburgh.cbslocal.com/2018/01/17/2-people-found-dead-clairton-home/"
2,-79.9459,40.4067,2018-01-17,0,"http://www.wtae.com/article/medical-examiner-called-to-scene-in-hazelwood/15374048"
1,-75.1401,40.0016,2018-01-17,0,"http://6abc.com/man-killed-while-eating-sandwich-in-n-philly-idd/2961134/"
1,-79.9882,40.4174,2018-01-17,0,"http://www.post-gazette.com/local/city/2018/01/18/Police-Man-found-fatally-dead-shot-lying-in-Knoxville-street-pittsburgh/stories/201801180094"
2,-76.8612,40.2653,2018-01-18,2,"http://www.pennlive.com/news/2018/03/friendly_fire_killed_deputy_ma.html#incart_river_index"
1,-76.7179,40.2675,2018-01-19,0,"http://www.pennlive.com/news/2018/01/body_found_during_apartment_fi.html"
1,-75.1566,40.0037,2018-01-20,0,"http://6abc.com/man-dies-after-being-shot-7-times-in-tioga-nicetown/2972175/"
1,-80.0317,40.4696,2018-01-20,0,"http://www.altoonamirror.com/news/local-news/2018/01/police-campbell-shot-victim-multiple-times/"
1,-75.2236,39.9368,2018-01-22,0,"http://6abc.com/man-killed-in-sw-philadelphia-shooting-idd/2981609/"
1,-79.8935,40.4632,2018-01-22,0,"http://www.post-gazette.com/local/city/2018/01/23/Lincoln-Lemington-homicide-Pittsburgh-shot-Shayne-Henderson-Everton-Street/stories/201801230134"
1,-75.1762,40.0639,2018-01-23,0,"http://www.fox29.com/news/local-news/man-shot-execution-style-near-girlfriend-daughters-in-east-mount-airy"
1,-75.3815,39.8396,2018-01-23,0,"http://6abc.com/chester-police-investigate-citys-first-homicide-of-2018/2982308/"
1,-75.1417,40.0379,2018-01-23,0,"http://6abc.com/19-year-old-shot-and-killed-in-olney/2979571/"
1,-76.5676,40.7852,2018-01-24,0,"http://www.pennlive.com/news/2018/01/shamokin_area_teen_jailed_char.html#incart_river_index"
1,-76.7455,39.9537,2018-01-25,0,"http://www.pennlive.com/news/2018/01/death_of_york_man_under_invest.html#incart_river_index"
1,-79.8595,40.3436,2018-01-27,0,"http://www.post-gazette.com/local/south/2018/02/02/Police-investigate-man-killed-in-McKeesport-shooting/stories/201802020144"
5,-79.3889,40.0521,2018-01-28,0,"http://abcnews.go.com/US/suspected-gunman-quadruple-homicide-rural-pennsylvania-car-wash/story?id=52689286"
4,-75.9318,40.3331,2018-01-28,0,"http://www.post-gazette.com/news/state/2018/01/30/Authorities-have-identified-the-four-men-killed-in-a-shooting-at-a-Reading-row-home/stories/201801300136"
1,-79.8667,40.4527,2018-01-28,0,"http://www.post-gazette.com/local/city/2018/01/30/East-Liberty-Pittsburgh-Melik-Johnson-shot-homicide-victim-gun-Devlen-Prosdocimo/stories/201801300157"
1,-80.079,40.4745,2018-01-28,0,"http://pittsburgh.cbslocal.com/2018/01/28/stowe-township-broadway-avenue-fatal-shooting/"
1,-75.9067,41.0332,2018-01-28,1,"https://www.timesleader.com/news/696614/mother-testifies-to-being-beaten-deadly-shooting"
2,-75.0811,40.0438,2018-01-29,0,"http://www.times-standard.com/general-news/20180130/police-man-held-after-2-women-shot-dead-considered-suspect"
1,-75.1719,39.9143,2018-01-29,0,"https://www.nbcphiladelphia.com/news/local/Off-Duty-Officer-Man-Virginia-Philadelphia-Shooting-Pedestrian-471806433.html"
1,-79.9098,40.4611,2018-01-29,0,"http://pittsburgh.cbslocal.com/2018/01/29/larimer-shooting-gang-related-investigation/"
1,-75.1341,40.0708,2018-01-30,0,"http://6abc.com/suspect-in-cheltenham-twp-murder-arrested-in-philly/3164833/"
2,-75.3961,40.0395,2018-01-31,0,"http://6abc.com/police-2-deaths-in-wayne-pa-a-likely-murder-suicide/3017560/"
1,-78.9095,40.2951,2018-01-31,0,"http://wjactv.com/news/local/coroner-20-year-old-moxham-man-was-gunned-down-in-alley"
1,-75.0448,40.0431,2018-01-31,0,"http://6abc.com/man-32-killed-outside-lincoln-high-school-in-mayfair-idd/3013312/"
1,-76.8558,40.25,2018-02-01,0,"http://local21news.com/news/local/police-on-the-scene-of-incident-in-harrisburg"
1,-75.2383,39.9178,2018-02-01,0,"http://6abc.com/woman-killed-in-sw-phila-shooting;-possibly-caught-in-crossfire/3021710/"
1,-75.1492,40.0584,2018-02-03,0,"http://6abc.com/man-shot-and-killed-in-germantown;-woman-in-custody/3029743/"
1,-79.9443,40.4963,2018-02-04,0,"http://pittsburgh.cbslocal.com/2018/02/04/police-investigating-fatal-shooting-in-springdale-twp/"
1,-79.9005,40.4689,2018-02-06,1,"http://triblive.com/local/allegheny/13279529-74/authorities-id-man-killed-in-lincoln-lemington-shooting?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed:%20tribliveBreakingNews%20(Breaking%20News)"
2,-75.1272,39.9959,2018-02-08,0,"http://www.philly.com/philly/news/breaking/two-dead-after-bullets-fly-in-kensington-20180208.html"
1,-80.1952,40.082,2018-02-09,0,"https://observer-reporter.com/news/localnews/update-washington-man-suspected-in-w-va-murder-kills-himself/article_3ffe5a48-0da5-11e8-91a2-375cfe7e7d94.html"
1,-79.8944,40.4626,2018-02-10,0,"http://www.wpxi.com/news/top-stories/man-found-shot-to-death-in-homewood-north/697639331"
1,-76.3178,40.0307,2018-02-10,1,"http://lancasteronline.com/news/local/shooter-outside-o-halloran-s-could-face-death-penalty-second/article_39af6ffa-1012-11e8-9040-1f9f12d56780.html"
1,-75.2337,39.9568,2018-02-10,0,"http://www.philly.com/philly/news/four-dead-philadelphia-shootings-guns-police-20180211.html"
1,-75.2283,39.9185,2018-02-11,0,"http://6abc.com/man-killed-in-southwest-philadelphia-shooting/3066522/"
1,-79.8885,40.4546,2018-02-11,0,"http://www.post-gazette.com/local/city/2018/02/11/Homewood-Suspect-shot-killed-Pittsburgh-police-officers-gunfire-exchange-Brushton-Avenue/stories/201802110150"
1,-75.246,39.9111,2018-02-11,2,"https://www.nbcphiladelphia.com/news/local/Four-Dead-More-Wounded-in-Violent-Weekend-in-Philadelphia-473736133.html"
1,-75.1455,39.9911,2018-02-11,0,"http://www.philly.com/philly/news/four-dead-philadelphia-shootings-guns-police-20180211.html"
1,-76.7361,39.9567,2018-02-12,1,"https://www.ydr.com/story/news/local/2018/02/13/victim-identified-fatal-york-shooting/332329002/"
1,-75.1946,40.9868,2018-02-14,0,"http://local21news.com/news/local/man-facing-eviction-found-dead-after-15-hour-standoff-02-15-2018"
1,-75.1037,40.0433,2018-02-15,0,"http://www.philly.com/philly/news/crime/man-dead-in-crescentville-shooting-20180215.html"
1,-74.9725,40.0666,2018-02-18,1,"http://philadelphia.cbslocal.com/2018/02/21/3-suspects-arrested-in-murder/"
1,-75.1337,40.0401,2018-02-19,0,"http://6abc.com/teenager-shot-and-killed-in-olney/3112410/"
1,-75.2087,39.9584,2018-02-20,0,"http://6abc.com/man-found-shot-dead-in-west-philadelphia/3119411/"
1,-75.1448,40.04,2018-02-21,0,"http://philadelphia.cbslocal.com/2018/02/22/police-suspects-van-shooting/"
1,-75.6502,39.932,2018-02-21,0,"http://www.dailylocal.com/general-news/20180223/philadelphia-man-found-shot-to-death-in-west-chester"
1,-79.8673,40.4491,2018-02-22,0,"http://www.wpxi.com/news/top-stories/3-charged-in-robbery-fatal-shooting-of-wilkinsburg-mother/705260023"
1,-75.6822,41.4165,2018-02-25,1,"http://www.poconorecord.com/news/20180225/man-shot-at-west-scranton-bar-in-critical-condition-shooting-suspect-dead-police-say"
2,-80.3295,40.9915,2018-02-25,0,"http://pittsburgh.cbslocal.com/2018/02/27/new-castle-double-homicide-arrests/"
2,-75.3476,40.1216,2018-02-26,0,"http://6abc.com/arrest-in-shooting-deaths-of-two-men-in-norristown/3154517/"
1,-75.141,39.9983,2018-02-26,2,"https://www.nbcphiladelphia.com/news/local/Gunman-Shooting-North-Philadelphia-Surveillance-2-Men-Woman-Hurt-475237773.html"
1,-76.5521,40.7906,2018-02-26,1,"http://www.pennlive.com/news/2018/03/police_say_man_admits_punching.html#incart_river_index"
1,-75.2087,39.9584,2018-02-28,0,"http://6abc.com/man-dies-after-being-shot-in-west-philadelphia/3156205/"
1,-79.8956,40.454,2018-02-28,0,"http://www.post-gazette.com/local/city/2018/02/28/Police-investigating-after-woman-shot-dead-in-Homewood/stories/201802280246"
2,-75.4417,40.6295,2018-02-28,1,"http://www.mcall.com/news/breaking/mc-pol-allentown-food-mart-homicides-arrest-20180305-story.html"
1,-74.8409,40.1374,2018-03-02,0,"http://www.buckscountycouriertimes.com/news/20180305/officials-id-man-killed-in-confrontation-with-bristol-township-police"
2,-75.0365,40.0418,2018-03-02,1,"http://blog.pennlive.com/penn_content_river_top_stories/2018/03/woman_her_mother_killed_suspec.html#incart_river_index"
1,-75.3503,39.8596,2018-03-04,0,"http://www.delcotimes.com/general-news/20180305/man-gunned-down-on-chester-street"
1,-75.1482,39.9614,2018-03-04,1,"http://6abc.com/1-killed-1-injured-in-spring-garden-shooting/3172695/"
1,-75.1125,40.08,2018-03-04,0,"http://www.buckscountycouriertimes.com/news/20180322/da-abington-police-officer-used-lawful-use-of-force-in-fatal-shooting"
1,-75.4514,39.8398,2018-03-07,0,"http://6abc.com/man-found-dead-after-barricade-situation-in-boothwyn/3186995/"
1,-75.1366,40.0435,2018-03-08,1,"http://philadelphia.cbslocal.com/2018/03/09/north-philadelphia-double-shooting-2/"
1,-75.2376,39.9806,2018-03-11,0,"http://6abc.com/video-released-from-unsolved-n-philly-homicide/3234911/"
1,-75.1565,40.0075,2018-03-12,0,"http://philadelphia.cbslocal.com/2018/03/13/deadly-shooting-in-tioga/"
1,-80.0736,40.3344,2018-03-14,0,"http://www.post-gazette.com/local/south/2018/03/15/Bethel-Park-suicide-gun-Upper-St-Clair-police-station/stories/201803150159"
1,-75.2725,39.9769,2018-03-15,0,"http://6abc.com/police-investigate-fatal-shooting-in-overbrook-park/3219027/"
1,-80.057,40.4745,2018-03-16,0,"http://www.post-gazette.com/local/city/2018/03/16/McKees-Rocks-homicide-arrest-Sheraden-Pittsburgh-SWAT-Allegheny-County-Tyree-Davis-Juan-Green/stories/201803160169"
1,-75.2257,39.9603,2018-03-18,2,"http://6abc.com/family-ids-woman-killed-in-west-philly-shooting/3231617/"
2,-75.177,40.0041,2018-03-19,0,"http://6abc.com/2-men-fatally-shot-in-car-in-north-philly-idd/3237986/"
1,-79.9772,40.4186,2018-03-19,0,"http://www.wtae.com/article/fatal-shooting-in-south-side-slopes/19486084"
1,-76.8575,40.2597,2018-03-24,1,"http://www.pennlive.com/news/2018/03/shooting_harrisburg_double_ds.html#incart_river_index"
3,-80.0633,42.1352,2018-03-24,0,"http://www.yourerie.com/news/local-news/police-say-they-only-had-a-handful-of-calls-at-location-of-double-homicide-in-last-few-years/1080364894"
1,-75.2469,39.9584,2018-03-25,0,"https://www.nbcphiladelphia.com/news/local/West-Philadelphia-Deadly-Shooting-Gunman-477875363.html"
1,-75.598,40.5765,2018-03-28,0,"http://6abc.com/authorities-id-man-killed-in-police-involved-in-lehigh-co/3277063/"
1,-76.4198,40.3438,2018-03-29,0,"http://www.pennlive.com/news/2018/03/midstate_woman_died_of_gunshot.html#incart_river_index"
1,-74.9058,40.0917,2018-03-30,1,"https://www.nbcphiladelphia.com/news/local/Croydon-Bristol-Township-Shooting-Stabbing-Homicide-Girl-Teen-Home-Cousin-Injury-Self-Inflicted-478568043.html"
1,-75.2274,39.9635,2018-03-30,0,"http://6abc.com/violent-night-in-west-philadelphia/3285081/"
